Open,High,Low,Close,Volume,Dividends,Stock Splits
4.623137541522094,5.1210139704132445,4.611283354292596,5.085451126098633,27551000,0.0,0.0
5.061742775157514,5.073597245068207,4.876817114366802,4.981134414672852,3149500,0.0,0.0
4.984688401053294,5.132865823511487,4.937271671086833,5.0676679611206055,1723000,0.0,0.0
5.061742113465861,5.393659879296547,5.014325370526072,5.341501235961914,2549000,0.0,0.0
5.3415037933104506,5.3415037933104506,5.168432542193786,5.205180168151856,1355500,0.0,0.0
5.205179796750142,5.2122923676141095,5.126942082498891,5.17435884475708,987500,0.0,0.0
5.156576218235217,5.186211827442476,5.091378330181028,5.109159469604492,798000,0.0,0.0
5.097304338548447,5.215846181601461,5.073595969937845,5.129310607910156,1646000,0.0,0.0
5.121015197208269,5.121015197208269,5.0439628204447375,5.058187961578369,742000,0.0,0.0
5.043960746205964,5.061741882684643,4.998914672891312,5.014325141906738,684000,0.0,0.0
5.0261801838057485,5.286972882452655,4.97876343227945,5.2691917419433585,904500,0.0,0.0
5.257336127075276,5.281044497677843,5.1387942740624455,5.144721508026123,638500,0.0,0.0
5.168430838938255,5.168430838938255,5.092563812812871,5.103232383728027,218000,0.0,0.0
5.109158296721363,5.115085530252576,5.043960423634314,5.049887657165527,325000,0.0,0.0
5.038034321604879,5.038034321604879,4.94912805967745,4.9787631034851065,830500,0.0,0.0
5.014327215162512,5.079525119376241,4.99061883497094,5.016697883605957,1076500,0.0,0.0
5.010769097029152,5.192138157186116,5.010769097029152,5.17554235458374,1778000,0.0,0.0
5.175543718692431,5.209920666679144,5.150649442975396,5.182656288146973,315000,0.0,0.0
5.182656069192375,5.42922306060791,5.158947693762953,5.42922306060791,861500,0.0,0.0
5.337947630981412,5.731507494041246,5.337947630981412,5.701871871948242,1874500,0.0,0.0
5.690015482506618,5.761140605381421,5.601108654973938,5.692386150360107,1383000,0.0,0.0
5.693570923967844,5.722021196418793,5.650896080543594,5.691200256347656,411000,0.0,0.0
5.701869861886557,5.832266213976082,5.6497112080002925,5.8144850730896,649000,0.0,0.0
5.7907767629872025,5.850047421703447,5.774180390684277,5.807372570037843,844000,0.0,0.0
5.8085561689977805,5.8891645120943785,5.793145700589419,5.882051944732666,810000,0.0,0.0
5.882054054711353,5.927100142410189,5.816856156635675,5.8204121589660645,554000,0.0,0.0
5.737433136865783,5.737433136865783,5.543024210882173,5.577401161193848,1459000,0.0,0.0
5.5714737008473785,5.5714737008473785,5.366396210850983,5.379436016082764,725000,0.0,0.0
5.364023547976972,5.3960298168687695,5.3106795780732785,5.336758613586426,590500,0.0,0.0
5.340316869232806,5.358098009742103,5.246668700180528,5.2691917419433585,468000,0.0,0.0
5.251408932946866,5.263263400964143,5.227700562164457,5.233627796173097,163500,0.0,0.0
5.239556740014517,5.423296532225244,5.231258835795411,5.385363578796387,476000,0.0,0.0
5.375881570604325,5.583330375869588,5.3343920356522805,5.570290565490723,685000,0.0,0.0
5.546576976119026,5.559616774265983,5.476637216947869,5.482564449310303,209000,0.0,0.0
5.488493373713473,5.5216849807725215,5.4529305338272325,5.454115867614746,364500,0.0,0.0
5.441078553731925,5.571474360478684,5.42448274433697,5.5122036933898935,401500,0.0,0.0
5.5122004176651975,5.5228689844355765,5.192137196781517,5.239553928375244,735000,0.0,0.0
5.215848026007146,5.2217752615687845,4.979949590126447,5.038034915924072,2886000,0.0,0.0
5.032106130002071,5.085450103117278,4.997729191790022,5.020252227783203,780000,0.0,0.0
5.002471477682572,5.002471477682572,4.925419685479986,4.9787631034851065,740000,0.0,0.0
4.9728370100205925,4.978763680317444,4.901711879187749,4.947942733764648,1159000,0.0,0.0
4.943199659655315,4.98113316248041,4.9135640575808255,4.9194912910461435,1077500,0.0,0.0
4.931347085096221,4.996545547729992,4.925420414608679,4.991803646087647,744500,0.0,0.0
4.991802670265126,5.1447220439965085,4.984690101818164,5.0973052978515625,278500,0.0,0.0
5.097305679369022,5.160132900976106,5.085451209319413,5.086636543273926,222500,0.0,0.0
5.067670069497246,5.091378444344216,5.0356637917164475,5.086636543273926,355500,0.0,0.0
5.079524269410969,5.1826562429768135,5.075968267340833,5.156576633453369,265500,0.0,0.0
5.180284380761207,5.310680716790724,5.180284380761207,5.275117874145508,958000,0.0,0.0
5.304754519322773,5.310681755131232,5.233629385378214,5.277490139007568,753500,0.0,0.0
5.278674815418764,5.334389468470915,5.263264343388238,5.3071250915527335,420500,0.0,0.0
5.310681084401431,5.346243929508344,5.298826614281713,5.337945461273193,159000,0.0,0.0
5.33913270126579,5.412628512606899,5.33439079897665,5.377065658569336,206000,0.0,0.0
5.334390126936693,5.429223638752973,5.334390126936693,5.398402690887451,182500,0.0,0.0
5.393661629376784,5.429223915494431,5.375879921065613,5.419740676879883,144500,0.0,0.0
5.422111103593641,5.452932051656708,5.346244632805754,5.374694347381592,214000,0.0,0.0
5.362838554913486,5.3640238886140725,5.132866859436035,5.132866859436035,945000,0.0,0.0
5.126940758735679,5.192139213945906,5.081895241897715,5.103232383728027,565000,0.0,0.0
5.104416866768167,5.163687505217067,5.097304299713965,5.112714767456055,211000,0.0,0.0
5.109161799006079,5.125757612068077,5.07597017288208,5.07597017288208,151000,0.0,0.0
5.07715298514916,5.092563456087269,5.0024712982176505,5.008398532867432,269500,0.0,0.0
5.0083981435139835,5.072623506898254,5.0083981435139835,5.0357537269592285,352500,0.027999999999999997,0.0
5.036944565754679,5.0833296908552965,5.020293582456751,5.034565448760986,175500,0.0,0.0
5.028618379113655,5.073813655905315,5.027429104346966,5.038133144378662,163000,0.0,0.0
